uniprot_id,gene_id,gene_name,length,location,original_locations
P38746,YHL014C,YLF2,405,Mitochondria,Mitochondrion
P38750,YHL008C,,627,Membrane_Secretory,Membrane
P38767,YHR032W,ERC1,581,Membrane_Secretory,Membrane
P38771,YHR038W,RRF1,230,Mitochondria,Mitochondrion
P38776,YHR048W,YHK8,514,Membrane_Secretory,Membrane
P38790,YHR067W,HTD2,280,Mitochondria,Mitochondrion
P38804,YHR087W,RTC3,111,Nucleus,Cytoplasm; Nucleus
P38809,YHR097C,,366,Nucleus,Cytoplasm; Nucleus
P38814,YHR103W,SBE22,852,Membrane_Secretory,Cytoplasm; Golgi apparatus
P38819,YHR110W,ERP5,212,Membrane_Secretory,Endoplasmic reticulum membrane
P38839,YHR136C,SPL2,148,Cytoplasm,Cytoplasmic granule; Cytoplasm
P38842,YHR140W,,239,Membrane_Secretory,Endoplasmic reticulum membrane
P38848,YHR150W,PEX28,579,Membrane_Secretory,Peroxisome membrane
P38849,YHR151C,MTC6,526,Membrane_Secretory,Membrane
P38852,YHR156C,LIN1,340,Nucleus,Nucleus
P38854,YHR159W,TDA11,504,Cytoplasm,Cytoplasm
P38872,YHR185C,PFS1,237,Nucleus,"Nucleus; Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body"
P38884,YHR198C,AIM18,321,Mitochondria,Mitochondrion
P38885,YHR199C,AIM46,310,Mitochondria,Mitochondrion
P38958,YDR079W,PET100,111,Mitochondria,Mitochondrion membrane
P38969,YOR266W,PNT1,423,Mitochondria,Mitochondrion inner membrane
P38971,YNL270C,ALP1,573,Membrane_Secretory,Membrane
P39005,YJL174W,KRE9,276,Membrane_Secretory,"Secreted, cell wall"
P39525,YER061C,CEM1,442,Mitochondria,Mitochondrion
P39551,YAR031W,PRM9,298,Membrane_Secretory,Cell membrane
P39718,YAL055W,PEX22,180,Membrane_Secretory,Peroxisome membrane
P39937,YER007W,PAC2,518,Cytoplasm,"Cytoplasm, cytoskeleton"
P39959,YER130C,,443,Nucleus,Nucleus
P39965,YER087W,AIM10,576,Mitochondria,Mitochondrion
P39981,YEL064C,AVT2,480,Membrane_Secretory,Vacuole membrane
P39982,YEL059W,HHY1,102,Membrane_Secretory,Membrane
P39996,YEL017W,GTT3,337,Nucleus,Nucleus membrane
P40002,YEL007W,MIT1,666,Nucleus,Cytoplasm; Nucleus
P40006,YEL001C,IRC22,225,Membrane_Secretory,Endoplasmic reticulum membrane
P40037,YER057C,HMF1,129,Nucleus,Cytoplasm; Nucleus; Mitochondrion intermembrane space
P40039,YER060W,FCY21,528,Membrane_Secretory,Membrane
P40041,YER064C,VHR2,505,Nucleus,Nucleus
P40050,YER077C,MRX1,688,Mitochondria,Mitochondrion
P40081,YER134C,,178,Nucleus,Cytoplasm; Nucleus
P40100,YER185W,PUG1,303,Membrane_Secretory,Cell membrane
P40155,YNL214W,PEX17,199,Membrane_Secretory,Peroxisome membrane
P40156,YNL213C,RRG9,214,Mitochondria,Mitochondrion
P40188,YIL057C,RGI2,164,Cytoplasm,Cytoplasm
P40210,YMR140W,SIP5,489,Cytoplasm,Cytoplasm
P40309,YJL094C,KHA1,873,Membrane_Secretory,Membrane
P40317,YDR006C,SOK1,901,Nucleus,Nucleus
P40342,YNR004W,SWM2,146,Nucleus,"Nucleus, nucleolus"
P40355,YJR061W,MNN14,935,Membrane_Secretory,Golgi apparatus membrane
P40445,YIL166C,,542,Membrane_Secretory,Membrane
P40451,YIL158W,AIM20,204,Membrane_Secretory,Vacuole membrane
P40463,YIL135C,VHS2,436,Cytoplasm,Cytoplasm
P40464,YIL134W,FLX1,311,Mitochondria,Mitochondrion inner membrane
P40483,YIL108W,,696,Cytoplasm,Cytoplasm
P40525,YIL052C,RPL34B,121,Cytoplasm,Cytoplasm
P40531,YIL041W,GVP36,326,Membrane_Secretory,Golgi apparatus membrane
P40544,YIL023C,YKE4,346,Membrane_Secretory,Endoplasmic reticulum membrane
P40545,YIL020C,HIS6,261,Cytoplasm,Cytoplasm
P40546,YIL019W,FAF1,346,Nucleus,"Nucleus, nucleolus"
P40561,YIR001C,SGN1,250,Cytoplasm,Cytoplasm
P40570,YIR014W,VLD1,242,Membrane_Secretory,Vacuole membrane
P40990,YDL107W,MSS2,351,Mitochondria,Mitochondrion inner membrane
P42223,YDR351W,SBE2,864,Membrane_Secretory,Golgi apparatus
P42834,YNL328C,MDJ2,146,Mitochondria,Mitochondrion inner membrane
P42940,YGR207C,CIR1,261,Mitochondria,Mitochondrion matrix
P42943,YJL111W,CCT7,550,Cytoplasm,Cytoplasm
P43548,YFL055W,AGP3,558,Membrane_Secretory,Membrane
P43557,YFL046W,FMP32,207,Mitochondria,Mitochondrion; Membrane
P43562,YFL040W,,540,Membrane_Secretory,Membrane
P43613,YFR041C,ERJ5,295,Membrane_Secretory,Endoplasmic reticulum membrane
P43620,YFR048W,RMD8,662,Membrane_Secretory,Membrane
P45819,YGL170C,SPO74,413,Other,"Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body"
P45820,YGL168W,HUR1,110,Membrane_Secretory,Membrane
P46955,YJL116C,NCA3,337,Mitochondria,Mitochondrion
P46983,YJL185C,ATG36,293,Membrane_Secretory,Peroxisome
P46993,YJL170C,ASG7,209,Other,Endomembrane system
P46997,YJL162C,JJJ2,583,Nucleus,Cytoplasm; Nucleus
P46999,YJL160C,PIR5,287,Membrane_Secretory,"Secreted, cell wall"
P47007,YJL147C,MRX5,382,Mitochondria,Mitochondrion
P47015,YJL131C,AIM23,356,Mitochondria,Mitochondrion
P47046,YJL051W,IRC8,822,Membrane_Secretory,Membrane
P47065,YJL023C,PET130,347,Mitochondria,Mitochondrion matrix
P47081,YJL003W,COX16,118,Mitochondria,Mitochondrion inner membrane
P47084,YJR003C,MRX12,519,Mitochondria,Mitochondrion
P47085,YJR008W,MHO1,338,Nucleus,Cytoplasm; Nucleus
P47099,YJR028W,TY1A-JR2,440,Cytoplasm,Cytoplasm
P47111,YJR044C,VPS55,140,Membrane_Secretory,Endosome membrane
P47127,YJR080C,AIM24,394,Mitochondria,Mitochondrion
P47140,YJR100C,AIM25,327,Mitochondria,Mitochondrion
P47148,YJR111C,PXP2,283,Cytoplasm,"Peroxisome matrix; Cytoplasm, cytosol"
P47153,YJR116W,TDA4,279,Membrane_Secretory,Membrane
P47155,YJR118C,ILM1,203,Membrane_Secretory,Endoplasmic reticulum membrane
P47163,YJR129C,EFM3,339,Cytoplasm,Cytoplasm
P47165,YJR133W,XPT1,209,Cytoplasm,Cytoplasm
P47166,YJR134C,SGM1,707,Membrane_Secretory,Golgi apparatus
P47175,YJR147W,HMS2,358,Nucleus,Cytoplasm; Nucleus
P47177,YJR149W,,404,Cytoplasm,Cytoplasm
P47187,YJR161C,COS5,383,Membrane_Secretory,Membrane
P48526,YPL040C,ISM1,1002,Mitochondria,Mitochondrion matrix
P48560,YNL300W,TOS6,102,Membrane_Secretory,"Secreted, cell wall; Membrane"
P48564,YNL295W,MRX6,524,Mitochondria,Mitochondrion
P50080,YGR224W,AZR1,613,Membrane_Secretory,Cell membrane
P50104,YMR019W,STB4,949,Nucleus,Nucleus
P50112,YDL049C,KNH1,268,Membrane_Secretory,"Secreted, cell wall"
P50273,YDR350C,ATP22,684,Mitochondria,Mitochondrion inner membrane
P52924,YNR075W,COS10,374,Membrane_Secretory,Membrane
P53047,YGR213C,RTA1,317,Membrane_Secretory,Membrane
P53058,YGL258W,VEL1,206,Cytoplasm,"Cytoplasm, cytosol"
P53060,YGL250W,RMR1,241,Nucleus,Cytoplasm; Nucleus
P53099,YGL186C,TPN1,579,Membrane_Secretory,Membrane
P53130,YGL121C,GPG1,126,Cytoplasm,Cytoplasm
P53139,YGL108C,,140,Cytoplasm,"Cytoplasm, cytosol"
P53142,YGL104C,VPS73,486,Mitochondria,Mitochondrion membrane
P53147,YGL096W,TOS8,276,Nucleus,Nucleus
P53155,YGL082W,,381,Nucleus,Cytoplasm; Nucleus
P53172,YGL056C,SDS23,527,Nucleus,Cytoplasm; Nucleus
P53200,YGR001C,EFM5,248,Cytoplasm,Cytoplasm
P53203,YGR004W,PEX31,462,Membrane_Secretory,Peroxisome membrane
P53241,YGR065C,VHT1,593,Membrane_Secretory,Cell membrane
P53243,YGR067C,,804,Nucleus,Nucleus
P53248,YGR077C,PEX8,589,Other,Peroxisome matrix
P53253,YGR089W,NNF2,936,Membrane_Secretory,Endoplasmic reticulum membrane
P53257,YGR096W,TPC1,314,Mitochondria,Mitochondrion inner membrane
P53279,YGR131W,FHN1,174,Membrane_Secretory,Cell membrane
P53285,YGR141W,VPS62,467,Membrane_Secretory,Membrane
P53289,YGR161C,RTS3,263,Nucleus,Cytoplasm; Nucleus
P53304,YGR212W,SLI1,468,Membrane_Secretory,Endoplasmic reticulum
P53315,YGR248W,SOL4,255,Cytoplasm,Cytoplasm
P53336,YGR283C,,341,Nucleus,"Nucleus, nucleolus"
P53338,YGR288W,MAL13,473,Nucleus,Nucleus
P53394,YPR003C,,754,Membrane_Secretory,Endoplasmic reticulum membrane
P53438,YMR016C,SOK2,785,Nucleus,Nucleus
P53723,YNR021W,,404,Membrane_Secretory,Endoplasmic reticulum membrane
P53724,YNR022C,MRPL50,139,Mitochondria,Mitochondrion
P53735,YNR039C,ZRG17,605,Membrane_Secretory,Endoplasmic reticulum membrane
P53744,YNR056C,BIO5,561,Membrane_Secretory,Membrane
P53751,YNR065C,,1116,Membrane_Secretory,Membrane
P53752,YNR066C,,436,Membrane_Secretory,Membrane
P53835,YNL279W,PRM1,661,Membrane_Secretory,Cell membrane
P53850,YNL254C,RTC4,401,Nucleus,Cytoplasm; Nucleus
P53873,YNL187W,SWT21,357,Nucleus,Nucleus
P53878,YNL181W,PBR1,407,Membrane_Secretory,Endoplasmic reticulum membrane
P53882,YNL176C,TDA7,636,Membrane_Secretory,Vacuole membrane
P53885,YNL173C,MDG1,366,Membrane_Secretory,Cell membrane
P53892,YNL164C,IBD2,351,Other,"Cytoplasm, cytoskeleton, spindle pole"
P53898,YNL156C,NSG2,299,Membrane_Secretory,Endoplasmic reticulum membrane
P53913,YNL133C,FYV6,173,Nucleus,"Nucleus; Chromosome, telomere"
P53918,YNL125C,ESBP6,673,Membrane_Secretory,Endoplasmic reticulum membrane
P53949,YNL056W,OCA2,197,Cytoplasm,Cytoplasm
P53958,YNL042W,BOP3,396,Nucleus,Cytoplasm; Nucleus
P53961,YNL038W,GPI15,229,Membrane_Secretory,Membrane
P53966,YNL029C,KTR5,522,Membrane_Secretory,Membrane
P53970,YNL024C,EFM6,246,Cytoplasm,Cytoplasm
P54003,YML052W,SUR7,302,Membrane_Secretory,Cell membrane
P54005,YMR316W,DIA1,336,Cytoplasm,Cytoplasm
P56508,YDR525W-A,SNA2,79,Membrane_Secretory,Membrane; Lipid droplet
P87262,YER056C-A,RPL34A,121,Cytoplasm,Cytoplasm
P87275,YER093C-A,AIM11,137,Membrane_Secretory,Membrane
Q00453,YMR182C,RGM1,211,Nucleus,Nucleus
Q00873,YKL087C,CYT2,224,Mitochondria,Mitochondrion inner membrane
Q01766,YPR005C,HAL1,294,Cytoplasm,Cytoplasm
Q02608,YPL013C,MRPS16,121,Mitochondria,Mitochondrion
Q02771,YER058W,PET117,107,Mitochondria,Mitochondrion
Q02772,YJR034W,PET191,108,Mitochondria,Mitochondrion intermembrane space
Q02875,YPL105C,SYH1,849,Cytoplasm,Cytoplasm
Q02889,YPL098C,MGR2,113,Membrane_Secretory,Membrane
Q02981,YPL109C,,657,Mitochondria,Mitochondrion
Q03029,YPL130W,SPO19,223,Membrane_Secretory,"Secreted, cell wall; Membrane"
Q03079,YPL041C,MRX11,207,Mitochondria,Mitochondrion; Mitochondrion inner membrane
Q03151,YMR097C,MTG1,367,Mitochondria,Mitochondrion inner membrane
Q03153,YMR098C,ATP25,612,Mitochondria,Mitochondrion inner membrane
Q03264,YMR285C,NGL2,515,Nucleus,Cytoplasm; Nucleus
Q03266,YMR289W,ABZ2,374,Cytoplasm,Cytoplasm
Q03419,YDR492W,IZH1,316,Membrane_Secretory,Endoplasmic reticulum membrane
Q03441,YDL001W,RMD1,430,Cytoplasm,Cytoplasm
Q03482,YDR210W,CPP2,75,Membrane_Secretory,Cell membrane
Q03483,YDR210W-A,TY2A-DR2,438,Cytoplasm,Cytoplasm
Q03516,YMR266W,RSN1,953,Membrane_Secretory,Membrane
Q03525,YMR269W,TMA23,211,Nucleus,"Nucleus, nucleolus"
Q03652,YMR211W,DML1,475,Mitochondria,Cytoplasm; Mitochondrion
Q03667,YMR002W,MIX17,156,Mitochondria,Mitochondrion intermembrane space
Q03673,YMR003W,AIM34,198,Mitochondria,Mitochondrion membrane
Q03697,YML038C,YMD8,442,Membrane_Secretory,"Golgi apparatus membrane; Cytoplasmic vesicle, COPI-coated vesicle membrane"
Q03786,YDR248C,,193,Cytoplasm,Cytoplasm
Q03796,YMR156C,TPP1,238,Nucleus,Nucleus
Q03798,YMR157C,AIM36,255,Mitochondria,Mitochondrion membrane
Q03799,YMR158W,MRPS8,155,Mitochondria,Mitochondrion
Q03856,YDR098C-A,TY1A-DR1,440,Cytoplasm,Cytoplasm
Q03880,YMR123W,PKR1,122,Membrane_Secretory,Endoplasmic reticulum membrane
Q03899,YDR131C,,556,Membrane_Secretory,Vacuole
Q03964,YDR170W-A,TY1A-DR2,440,Cytoplasm,Cytoplasm
Q04005,YDR184C,ATC1,294,Nucleus,Cytoplasm; Nucleus
Q04007,YDR186C,SND1,877,Cytoplasm,Cytoplasm
Q04083,YDR438W,THI74,370,Mitochondria,Mitochondrion membrane
Q04201,YML101C,CUE4,117,Membrane_Secretory,Cytoplasm; Endoplasmic reticulum
Q04210,YMR040W,YET2,160,Membrane_Secretory,Endoplasmic reticulum membrane
Q04215,YMR046C,TY1A-MR1,440,Cytoplasm,Cytoplasm
Q04216,YMR126C,DLT1,342,Membrane_Secretory,Membrane
Q04231,YML011C,RAD33,177,Nucleus,Nucleus
Q04233,YML006C,GIS4,774,Cytoplasm,Cytoplasm
Q04301,YMR088C,VBA1,562,Membrane_Secretory,Vacuole membrane
Q04329,YMR195W,ICY1,127,Membrane_Secretory,Vacuole membrane
Q04341,YDR031W,MIX14,121,Mitochondria,Mitochondrion intermembrane space
Q04411,YDR520C,URC2,772,Nucleus,Cytoplasm; Nucleus
Q04418,YDR527W,RBA50,439,Cytoplasm,Cytoplasm
Q04429,YDR528W,HLR1,423,Cytoplasm,Cytoplasm
Q04516,YML087C,AIM33,312,Membrane_Secretory,Membrane
Q04598,YDR115W,,105,Mitochondria,Mitochondrion
Q04602,YDR119W,VBA4,768,Membrane_Secretory,Vacuole membrane
Q04623,YDR125C,ECM18,453,Mitochondria,Mitochondrion
Q04706,YML045W-A,TY1A-ML1,440,Cytoplasm,Cytoplasm
Q04734,YMR063W,RIM9,239,Membrane_Secretory,Cell membrane
Q04767,YMR071C,TVP18,167,Membrane_Secretory,Golgi apparatus membrane
Q04806,YMR251W,GTO3,366,Cytoplasm,Cytoplasm
Q04867,YMR310C,,317,Nucleus,Nucleus
Q04922,YDR219C,MFB1,465,Mitochondria,Mitochondrion
Q05015,YMR222C,FSH2,223,Cytoplasm,Cytoplasm
Q05648,YDR282C,MRX10,414,Mitochondria,Mitochondrion inner membrane
Q05672,YDL189W,RBS1,457,Cytoplasm,Cytoplasm
Q05676,YEL059C-A,SOM1,74,Mitochondria,Mitochondrion inner membrane
Q05863,YLR281C,,155,Mitochondria,Mitochondrion
Q05867,YLR283W,,314,Mitochondria,Mitochondrion membrane
Q05899,YLR297W,,129,Membrane_Secretory,Vacuole membrane
Q05905,YLR301W,HRI1,244,Nucleus,Cytoplasm; Nucleus
Q05955,YLR227C,ADY4,493,Other,"Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body"
Q06011,YLR390W,ECM19,112,Mitochondria,Mitochondrion membrane
Q06107,YPR114W,,315,Membrane_Secretory,Endoplasmic reticulum membrane
Q06108,YPR115W,RGC1,1083,Cytoplasm,Cytoplasm
Q06116,YPR117W,HOB2,2489,Mitochondria,Cell membrane; Endoplasmic reticulum membrane; Mitochondrion membrane
Q06134,YLR341W,SPO77,477,Cytoplasm,Cytoplasm
Q06177,YLR327C,TMA10,86,Nucleus,Cytoplasm; Nucleus
Q06200,YLR443W,ECM7,448,Membrane_Secretory,Membrane
Q06214,YPR169W,JIP5,492,Nucleus,"Nucleus, nucleolus"
Q06466,YPR157W,TDA6,467,Membrane_Secretory,Membrane
Q06469,YPR158W,CUR1,252,Nucleus,Nucleus
Q06485,YLR356W,ATG33,197,Mitochondria,Mitochondrion membrane
Q06490,YPR121W,THI22,572,Membrane_Secretory,Secreted
Q06494,YPR127W,,345,Nucleus,Cytoplasm; Nucleus
Q06537,YPR153W,,140,Membrane_Secretory,Membrane
Q06563,YLR251W,SYM1,197,Mitochondria,Mitochondrion inner membrane
Q06636,YDR302W,GPI11,219,Membrane_Secretory,Endoplasmic reticulum membrane
Q06644,YDR307W,PMT7,662,Membrane_Secretory,Endoplasmic reticulum membrane
Q06673,YLR436C,ECM30,1274,Cytoplasm,Cytoplasm
Q06686,YLR411W,CTR3,241,Other,Cytoplasmic vesicle membrane
Q06688,YLR412W,BER1,274,Cytoplasm,"Cytoplasm, cytoskeleton"
Q06689,YLR413W,,675,Membrane_Secretory,Cell membrane
Q06698,YLR419W,,1435,Cytoplasm,Cytoplasm
Q06822,YPR085C,ASA1,443,Nucleus,Nucleus
Q07349,YDL027C,MRX9,420,Mitochondria,Mitochondrion; Mitochondrion membrane
Q07351,YDL048C,STP4,490,Nucleus,Cytoplasm; Mitochondrion; Nucleus
Q07362,YDL053C,PBP4,185,Nucleus,Cytoplasm; Nucleus
Q07376,YDL054C,MCH1,486,Membrane_Secretory,Vacuole membrane
Q07451,YDL072C,YET3,203,Membrane_Secretory,Endoplasmic reticulum membrane
Q07549,YDL123W,SNA4,140,Membrane_Secretory,Vacuole membrane
Q07653,YDL223C,HBT1,1046,Cytoplasm,Cytoplasm
Q07655,YDL224C,WHI4,649,Cytoplasm,Cytoplasm
Q07660,YDL231C,BRE4,1125,Membrane_Secretory,Membrane
Q07684,YDL233W,MFG1,458,Nucleus,Nucleus
Q07788,YDL248W,COS7,383,Membrane_Secretory,Membrane
Q07798,YLL005C,SPO75,868,Membrane_Secretory,Membrane
Q07897,YLR003C,CMS1,291,Nucleus,Nucleus
Q07904,YLR004C,THI73,523,Membrane_Secretory,Endoplasmic reticulum membrane; Cell membrane
Q07959,YLR023C,IZH3,543,Membrane_Secretory,Endoplasmic reticulum membrane
Q07987,YLR037C,PAU23,124,Membrane_Secretory,"Secreted, cell wall"
Q07988,YLR040C,AFB1,224,Membrane_Secretory,"Secreted, cell wall; Membrane"
Q07990,YLR042C,,161,Membrane_Secretory,"Secreted, cell wall; Membrane"
Q08182,YOL028C,YAP7,245,Nucleus,Nucleus
Q08202,YOL032W,OPI10,246,Nucleus,Cytoplasm; Nucleus
Q08223,YOL053W,AIM39,395,Mitochondria,Mitochondrion membrane
Q08225,YOL057W,,711,Cytoplasm,Cytoplasm
Q08227,YOL065C,INP54,384,Membrane_Secretory,Endoplasmic reticulum membrane
Q08234,YOL075C,,1294,Membrane_Secretory,Membrane
Q08268,YOL119C,MCH4,501,Membrane_Secretory,Membrane
Q08280,YOL137W,BSC6,497,Other,"Golgi apparatus, cis-Golgi network membrane"
Q08416,YOR044W,IRC23,157,Membrane_Secretory,Endoplasmic reticulum membrane
Q08422,YOR052C,TMC1,150,Nucleus,Nucleus
Q08646,YOR242C,SSP2,371,Other,Spore wall
Q08693,YOR256C,TRE2,809,Membrane_Secretory,Membrane
Q08729,YOR264W,DSE3,430,Cytoplasm,Bud neck
Q08750,YOR298W,MUM3,479,Membrane_Secretory,Membrane
Q08777,YOR306C,MCH5,521,Membrane_Secretory,Cell membrane
Q08818,YOR354C,MSC6,692,Mitochondria,Mitochondrion
Q08904,YOR380W,RDR1,546,Nucleus,Nucleus
Q08907,YOR383C,FIT3,204,Membrane_Secretory,"Secreted, cell wall; Membrane"
Q08919,YPL176C,TRE1,783,Membrane_Secretory,Cell membrane
Q08926,YPL186C,UIP4,304,Mitochondria,Endoplasmic reticulum membrane; Mitochondrion outer membrane; Nucleus envelope
Q08932,YPL193W,RSA1,381,Nucleus,Nucleus
Q08956,YPL201C,YIG1,461,Nucleus,Cytoplasm; Nucleus
Q08971,YPL225W,,146,Cytoplasm,Cytoplasm
Q12020,YLR082C,SRL2,392,Nucleus,Cytoplasm; Nucleus
Q12021,YDR030C,RAD28,506,Nucleus,Nucleus
Q12036,YPL148C,PPT2,173,Mitochondria,Mitochondrion
Q12040,YOR283W,,230,Nucleus,Cytoplasm; Nucleus
Q12057,YOR104W,PIN2,282,Membrane_Secretory,Membrane
Q12085,YGR027W-A,TY1A-GR1,440,Cytoplasm,Cytoplasm
Q12089,YPL005W,AEP3,606,Mitochondria,Mitochondrion inner membrane
Q12108,YOR118W,RTC5,567,Cytoplasm,Cytoplasm
Q12109,YOL097C,WRS1,432,Cytoplasm,Cytoplasm
Q12117,YDR033W,MRH1,320,Mitochondria,Cell membrane; Mitochondrion; Bud
Q12119,YER060W-A,FCY22,530,Membrane_Secretory,Membrane
Q12129,YLR363C,NMD4,218,Cytoplasm,Cytoplasm
Q12139,YPR022C,,1133,Nucleus,Cytoplasm; Nucleus
Q12144,YLR064W,PER33,273,Membrane_Secretory,"Endoplasmic reticulum membrane; Nucleus, nuclear pore complex"
Q12145,YPR013C,CMR3,317,Nucleus,Nucleus
Q12155,YLR050C,EMA19,161,Membrane_Secretory,Endoplasmic reticulum membrane
Q12167,YDR065W,RRG1,365,Mitochondria,Mitochondrion
Q12202,YLR054C,OSW2,724,Cytoplasm,Cytoplasm; Prospore membrane
Q12214,YPR068C,HOS1,470,Nucleus,Nucleus
Q12217,YBR012W-A,TY1A-BR,440,Cytoplasm,Cytoplasm
Q12221,YPR042C,PUF2,1075,Cytoplasm,Cytoplasm
Q12239,YOL107W,,342,Membrane_Secretory,Golgi apparatus membrane
Q12247,YLR068W,FYV7,151,Nucleus,"Nucleus, nucleolus"
Q12251,YPR011C,,326,Mitochondria,Mitochondrion inner membrane
Q12252,YOL084W,PHM7,991,Membrane_Secretory,Cell membrane
Q12260,YBL100W-A,TY2A-B,438,Cytoplasm,Cytoplasm
Q12266,YBL005W-A,TY1A-BL,440,Cytoplasm,Cytoplasm
Q12282,YOR214C,SPR2,236,Membrane_Secretory,"Spore wall; Secreted, cell wall; Membrane"
Q12288,YLR126C,,251,Cytoplasm,Cytoplasm
Q12291,YLR063W,BMT6,365,Nucleus,Cytoplasm; Nucleus
Q12293,YOR343W-A,TY2A-OR2,438,Cytoplasm,Cytoplasm
Q12314,YOR021C,SFM1,213,Cytoplasm,Cytoplasm
Q12340,YOR172W,YRM1,786,Nucleus,Cytoplasm; Nucleus
Q12350,YPR061C,JID1,301,Mitochondria,Mitochondrion membrane
Q12374,YPR155C,NCA2,616,Mitochondria,Mitochondrion membrane
Q12391,YNL284C-A,TY1A-NL1,440,Cytoplasm,Cytoplasm
Q12392,YDR034C-C,TY2A-DR1,438,Cytoplasm,Cytoplasm
Q12393,YLR091W,GEP5,293,Mitochondria,Mitochondrion
Q12407,YDL199C,,687,Membrane_Secretory,Membrane
Q12412,YOR161C,PNS1,539,Membrane_Secretory,Cell membrane
Q12424,YDL206W,,762,Membrane_Secretory,Membrane
Q12436,YLR130C,ZRT2,422,Membrane_Secretory,Membrane
Q12439,YOR192C-A,TY2A-OR1,438,Cytoplasm,Cytoplasm
Q12441,YDR210C-C,TY1A-DR3,440,Cytoplasm,Cytoplasm
Q12454,YDR067C,OCA6,224,Cytoplasm,Cytoplasm
Q12470,YNL054W-A,TY1A-NL2,440,Cytoplasm,Cytoplasm
Q12480,YPR004C,AIM45,344,Mitochondria,Mitochondrion matrix
Q12485,YGR038C-A,TY1A-GR2,440,Cytoplasm,Cytoplasm
Q12489,YDL012C,,107,Membrane_Secretory,Cell membrane
Q12500,YLR114C,AVL9,764,Cytoplasm,Cytoplasm
Q12504,YDR257C,RKM4,494,Nucleus,Nucleus
Q12515,YDL173W,PAR32,295,Cytoplasm,Cytoplasm
Q12516,YDL133W,SRF1,437,Membrane_Secretory,Membrane
Q12672,YPL079W,RPL21B,160,Cytoplasm,Cytoplasm
Q12690,YDL082W,RPL13A,199,Cytoplasm,Cytoplasm
Q2V2P8,YDR374W-A,WIP1,89,Nucleus,"Nucleus; Chromosome, centromere, kinetochore"
Q2V2Q1,YCL058W-A,ADF1,113,Nucleus,Nucleus
Q3E6R5,YDR381C-A,,114,Mitochondria,Mitochondrion outer membrane
Q3E752,YPR036W-A,SPO24,67,Other,Prospore membrane
Q3E764,YLR262C-A,TMA7,64,Nucleus,Cytoplasm; Nucleus
Q3E824,YOR020W-A,,90,Mitochondria,Mitochondrion membrane
Q3E828,YJL127C-B,MCO6,52,Mitochondria,Mitochondrion outer membrane
Q6Q5H1,YPR158C-C,TY1A-PR3,440,Cytoplasm,Cytoplasm
Q6Q5K6,YML058W-A,HUG1,68,Nucleus,Cytoplasm; Nucleus
Q6Q5X2,YDR034W-B,CPP3,51,Membrane_Secretory,Cell membrane
Q8TGJ3,YNL024C-A,KSH1,72,Membrane_Secretory,Endoplasmic reticulum membrane; Golgi apparatus membrane
Q8TGM6,YLR154W-C,TAR1,124,Mitochondria,Mitochondrion
Q8TGN9,YGR031C-A,NAG1,163,Membrane_Secretory,Membrane
Q92392,YOL103W-A,TY1A-OL,440,Cytoplasm,Cytoplasm
Q99252,YOR092W,ECM3,613,Membrane_Secretory,Endoplasmic reticulum membrane
Q99303,YDR261W-A,TY2A-DR3,438,Cytoplasm,Cytoplasm
Q99373,YPL159C,PET20,253,Mitochondria,Mitochondrion
A5Z2X5,YPR010C-A,,72,Membrane_Secretory,Cytoplasm; Membrane
D6VPM8,YAR023C,DFP1,179,Membrane_Secretory,Membrane
O13511,YAL065C,,128,Membrane_Secretory,Membrane
O13512,YAL064W-B,,126,Membrane_Secretory,Membrane
O13529,YHR021W-A,ECM12,151,Membrane_Secretory,Membrane
O13548,YPR099C,,118,Mitochondria,Mitochondrion
O13585,YPR089W,,888,Membrane_Secretory,Golgi apparatus
O43137,YBR085C-A,,85,Nucleus,Cytoplasm; Nucleus
P03881,Q0255,,472,Mitochondria,Mitochondrion
P08593,YPR134W,MSS18,268,Mitochondria,Mitochondrion
P0C289,YDR034C-A,,58,Membrane_Secretory,Membrane
P0CD97,YER039C-A,,72,Membrane_Secretory,Membrane
P0CD98,YLL053C,,152,Membrane_Secretory,Membrane
P0CF19,YOL162W,,215,Membrane_Secretory,Membrane
P0CF20,YOL163W,,169,Membrane_Secretory,Membrane
P0CX12,YBR302C,COS2,379,Membrane_Secretory,Membrane
P0CX18,YAR066W,,203,Membrane_Secretory,Cell membrane
P0CX19,YHR214W,,203,Membrane_Secretory,Cell membrane
P0CX99,YFL068W,,160,Membrane_Secretory,Membrane
P0CY13,YCR096C,HMRA2,119,Nucleus,Nucleus
P23493,YKL093W,MBR1,339,Mitochondria,Mitochondrion
P25355,YCR054C,CTR86,563,Cytoplasm,Cytoplasm
P25565,YCL002C,,263,Membrane_Secretory,Membrane
P25610,YCR104W,PAU3,124,Membrane_Secretory,Membrane
P25639,YCR061W,,631,Membrane_Secretory,Membrane
P32047,YNL074C,MLF3,452,Cytoplasm,Cytoplasm
P32564,YGR049W,SCM4,187,Membrane_Secretory,Membrane
P32612,YEL049W,PAU2,120,Membrane_Secretory,Membrane
P32633,YEL033W,MTC7,139,Membrane_Secretory,Membrane
P32792,YHR017W,YSC83,385,Mitochondria,Mitochondrion outer membrane
P34224,YBL059W,,193,Mitochondria,Mitochondrion membrane
