gene_id,D_1_count,D_2_count,D_3_count,G_1_count,G_2_count,G_3_count,D_1_fpkm,D_2_fpkm,D_3_fpkm,G_1_fpkm,G_2_fpkm,G_3_fpkm,DvsG_D,DvsG_G,DvsG_log2FoldChange,DvsG_pvalue,DvsG_padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,Family
YCR108C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YCR108C,III,315997,316188,-,192,protein_coding,- && sp|Q3E819|YC108_YEAST Uncharacterized protein YCR108C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YCR108C PE=4 SV=1 && -,-
YFL068W,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YFL068W,VI,53,535,+,483,protein_coding,- && sp|P38900|YH19_YEAST Putative uncharacterized protein YHR219W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR219W PE=4 SV=1 && -,-
tK(UUU)Q,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,tK(UUU)Q,Mito,67061,67134,+,74,tRNA,- && - && -,-
tR(ACG)Q2,0,0,1,0,0,0,0,0,1.048855001,0,0,0,NA,NA,NA,NA,NA,tR(ACG)Q2,Mito,69289,69362,+,74,tRNA,- && - && -,-
tF(GAA)Q,0,0,0,1,0,0,0,0,0,0.610777139,0,0,NA,NA,NA,NA,NA,tF(GAA)Q,Mito,77431,77505,+,75,tRNA,- && - && -,-
YDL163W,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDL163W,IV,166956,167258,+,303,protein_coding,- && sp|Q12148|YD163_YEAST Putative uncharacterized protein YDL163W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDL163W PE=5 SV=1 && -,-
YDL159C-B,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDL159C-B,IV,173056,173232,-,177,protein_coding,- && sp|Q8TGP9|YD59B_YEAST Putative uncharacterized protein YDL159C-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDL159C-B PE=5 SV=1 && -,-
YDL114W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDL114W-A,IV,254935,255048,+,114,protein_coding,- && sp|P0C5M5|YDL14_YEAST Putative uncharacterized protein YDL114W-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDL114W-A PE=5 SV=1 && -,-
YDL086C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDL086C-A,IV,301655,302089,-,435,protein_coding,- && sp|Q07505|DLHH_YEAST Putative carboxymethylenebutenolidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDL086W PE=1 SV=1 && PF01738:Dienelactone hydrolase family,-
YDL025W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDL025W-A,IV,405410,405514,+,105,protein_coding,- && sp|Q12100|RTK1_YEAST Probable serine/threonine-protein kinase RTK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTK1 PE=1 SV=1 && -,-
YDR015C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR015C,IV,477960,478199,-,240,protein_coding,- && sp|Q12195|YD015_YEAST Putative uncharacterized protein YDR015C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR015C PE=5 SV=2 && -,-
YDR034C-C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR034C-C,IV,518040,519356,-,1317,protein_coding,- && sp|Q12392|YD21A_YEAST Transposon Ty2-DR1 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-DR1 PE=3 SV=1 && PF01021:TYA transposon protein,-
YDR098C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR098C-A,IV,649804,651126,-,1323,protein_coding,- && sp|Q03856|YD11A_YEAST Transposon Ty1-DR1 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-DR1 PE=2 SV=1 && PF01021:TYA transposon protein,-
YDR210W,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR210W,IV,871074,871301,+,228,protein_coding,- && sp|Q03480|YD209_YEAST Uncharacterized protein YDR209C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR209C PE=4 SV=1 && -,-
YDR210W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR210W-A,IV,872112,873428,+,1317,protein_coding,- && sp|Q03483|YD22A_YEAST Transposon Ty2-DR2 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-DR2 PE=1 SV=1 && PF01021:TYA transposon protein,-
YDR210C-C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR210C-C,IV,882605,883927,-,1323,protein_coding,- && sp|Q12441|YD12A_YEAST Transposon Ty1-DR3 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-DR3 PE=1 SV=1 && PF01021:TYA transposon protein,-
YDR261W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR261W-A,IV,981462,982778,+,1317,protein_coding,- && sp|Q99303|YD23A_YEAST Transposon Ty2-DR3 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-DR3 PE=3 SV=1 && PF01021:TYA transposon protein,-
YDR261C-C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR261C-C,IV,991027,992349,-,1323,protein_coding,- && sp|O74302|YD13A_YEAST Transposon Ty1-DR4 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-DR4 PE=2 SV=1 && PF01021:TYA transposon protein,-
YDR269C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR269C,IV,1005665,1005988,-,324,protein_coding,- && sp|P87281|YD269_YEAST Putative uncharacterized protein YDR269C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR269C PE=5 SV=1 && PF00403:Heavy-metal-associated domain,-
tE(CUC)D,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,tE(CUC)D,IV,1017207,1017278,-,72,tRNA,- && sp|Q05612|YD278_YEAST Uncharacterized protein YDR278C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR278C PE=4 SV=1 && -,-
YDR316W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR316W-A,IV,1096064,1097386,+,1323,protein_coding,- && sp|P0CX65|YD14A_YEAST Transposon Ty1-DR5 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-DR5 PE=2 SV=1 && PF01021:TYA transposon protein,-
YDR354C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR354C-A,IV,1185139,1185282,-,144,protein_coding,- && sp|P07285|TRPD_YEAST Anthranilate phosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP4 PE=1 SV=1 && -,-
YDR365W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR365W-A,IV,1206997,1208319,+,1323,protein_coding,- && sp|P0CX70|YD15A_YEAST Transposon Ty1-DR6 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-DR6 PE=2 SV=1 && PF01021:TYA transposon protein,-
YDR371C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR371C-A,IV,1219509,1219613,-,105,protein_coding,- && sp|Q06350|CHI2_YEAST Sporulation-specific chitinase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTS2 PE=1 SV=1 && -,-
YDR426C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR426C,IV,1321629,1322006,-,378,protein_coding,- && sp|P87268|YD426_YEAST Putative uncharacterized protein YDR426C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR426C PE=5 SV=1 && -,-
tK(CUU)D2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,tK(CUU)D2,IV,1352466,1352538,-,73,tRNA,- && sp|Q04100|YD445_YEAST Putative uncharacterized protein YDR445C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR445C PE=5 SV=1 && -,-
YDR464C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR464C-A,IV,1392492,1392680,-,189,protein_coding,- && sp|Q8TGP5|YD464_YEAST Putative uncharacterized protein YDR464C-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR464C-A PE=5 SV=1 && -,-
YDR545C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YDR545C-A,IV,1530863,1531342,-,480,protein_coding,- && sp|Q08995|YP204_YEAST Y' element ATP-dependent helicase YPR204W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPR204W PE=2 SV=1 && -,-
YOL103W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOL103W-A,XV,118000,119322,+,1323,protein_coding,- && sp|Q92392|YO11A_YEAST Transposon Ty1-OL Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-OL PE=2 SV=1 && PF01021:TYA transposon protein,-
YOL083C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOL083C-A,XV,166461,166601,-,141,protein_coding,- && sp|Q12292|ATG34_YEAST Autophagy-related protein 34 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG34 PE=1 SV=1 && -,-
tP(UGG)O1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,tP(UGG)O1,XV,301097,301198,+,72,tRNA,- && - && -,-
YOR068C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,VAM10,XV,453869,454213,-,345,protein_coding,- && sp|Q92331|VPS5_YEAST Vacuolar protein sorting-associated protein 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS5 PE=1 SV=1 && -,-
YOR108C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR108C-A,XV,524605,524814,-,210,protein_coding,- && sp|Q8TGL6|YO108_YEAST Putative uncharacterized protein YOR108C-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOR108C-A PE=5 SV=1 && -,-
YOR142W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR142W-A,XV,595112,596434,+,1323,protein_coding,- && sp|P0CX59|YO12A_YEAST Transposon Ty1-OR Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-OR PE=2 SV=1 && PF01021:TYA transposon protein,-
YOR146W,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR146W,XV,605873,606178,+,306,protein_coding,- && sp|Q99216|PNO1_YEAST Pre-rRNA-processing protein PNO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNO1 PE=1 SV=1 && -,-
YOR161W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR161W-A,XV,637574,637654,+,81,protein_coding,- && sp|Q12412|PNS1_YEAST Protein PNS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNS1 PE=1 SV=1 && -,-
YOR161W-B,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR161W-B,XV,637975,638235,+,261,protein_coding,- && sp|Q8TGL4|YO61B_YEAST Putative uncharacterized protein YOR161W-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOR161W-B PE=5 SV=1 && -,-
YOR186C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR186C-A,XV,683329,683538,-,210,protein_coding,- && sp|Q08560|YO186_YEAST Putative uncharacterized protein YOR186W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOR186W PE=4 SV=1 && -,-
YOR192C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR192C-A,XV,708416,709732,-,1317,protein_coding,- && sp|Q12439|YO21A_YEAST Transposon Ty2-OR1 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-OR1 PE=3 SV=1 && PF01021:TYA transposon protein,-
YOR231C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR231C-A,XV,773163,773363,-,201,protein_coding,- && sp|Q8TGL2|YO231_YEAST Putative uncharacterized protein YOR231C-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOR231C-A PE=5 SV=1 && -,-
YOR333C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR333C,XV,944541,944957,-,417,protein_coding,- && sp|Q08789|YO333_YEAST Putative uncharacterized protein YOR333C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOR333C PE=5 SV=1 && -,-
YOR335W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR335W-A,XV,946568,946648,+,81,protein_coding,- && sp|Q8TGL1|YO335_YEAST Putative uncharacterized protein YOR335W-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOR335W-A PE=5 SV=1 && -,-
YOR343W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR343W-A,XV,970578,971894,+,1317,protein_coding,- && sp|Q12293|YO22A_YEAST Transposon Ty2-OR2 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-OR2 PE=3 SV=1 && PF01021:TYA transposon protein,-
YOR396C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YOR396C-A,XV,1090015,1090497,-,483,protein_coding,- && sp|Q08995|YP204_YEAST Y' element ATP-dependent helicase YPR204W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPR204W PE=2 SV=1 && -,-
YGL123C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGL123C-A,VII,277634,277864,-,231,protein_coding,- && sp|Q8TGP1|YG123_YEAST Putative uncharacterized protein YGL123C-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGL123C-A PE=5 SV=1 && -,-
YGL063C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGL063C-A,VII,384502,384651,-,150,protein_coding,- && sp|P53167|PUS2_YEAST tRNA pseudouridine(27/28) synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUS2 PE=1 SV=4 && -,-
YGL041C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGL041C,VII,419022,419225,-,204,protein_coding,"- && sp|P0C5N3|YG41A_YEAST Uncharacterized protein YGL041W-A, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGL041W-A PE=1 SV=2 && -",-
YGL014C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGL014C-A,VII,466237,466398,-,162,protein_coding,- && sp|P0C5N1|YG014_YEAST Uncharacterized protein YGL014C-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGL014C-A PE=1 SV=1 && -,-
YGR027W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR027W-A,VII,536057,537379,+,1323,protein_coding,- && sp|Q12085|YG11A_YEAST Transposon Ty1-GR1 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-GR1 PE=2 SV=1 && PF01021:TYA transposon protein,-
YGR031C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NAG1,VII,546809,547300,-,492,protein_coding,- && sp|P53219|IMO32_YEAST Probable alcohol acetyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IMO32 PE=1 SV=1 && PF00561:alpha/beta hydrolase fold,-
YGR038C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR038C-A,VII,566145,567467,-,1323,protein_coding,- && sp|Q12485|YG12A_YEAST Transposon Ty1-GR2 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-GR2 PE=2 SV=1 && PF01021:TYA transposon protein,-
YGR068W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR068W-A,VII,626294,626389,+,96,protein_coding,- && sp|P53244|ART5_YEAST Arrestin-related trafficking adapter 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ART5 PE=1 SV=1 && -,-
YGR109W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR109W-A,VII,707610,708482,+,873,protein_coding,- && sp|Q12173|YG31A_YEAST Transposon Ty3-G Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3A-G PE=1 SV=1 && -,-
YGR115C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR115C,VII,720372,721151,-,780,protein_coding,- && sp|P23615|SPT6_YEAST Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1 && PF14632:Acidic N-terminal SPT6,-
YGR161W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR161W-A,VII,811738,813054,+,1317,protein_coding,- && sp|P0CX61|YF21A_YEAST Transposon Ty2-F Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2A-F PE=3 SV=1 && PF01021:TYA transposon protein,-
YGR161C-C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR161C-C,VII,821693,823015,-,1323,protein_coding,- && sp|P0CX65|YD14A_YEAST Transposon Ty1-DR5 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-DR5 PE=2 SV=1 && PF01021:TYA transposon protein,-
tR(UCU)G2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,tR(UCU)G2,VII,828723,828794,-,72,tRNA,- && sp|P53291|YG3U_YEAST Uncharacterized protein YGR164W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR164W PE=4 SV=1 && -,-
snR7-S,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,snR7-S,VII,939494,939672,-,179,snRNA,- && - && -,-
YGR226C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR226C,VII,946792,947001,-,210,protein_coding,- && sp|P50083|YG4T_YEAST Putative uncharacterized protein YGR226C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR226C PE=5 SV=2 && -,-
YGR270C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR270C-A,VII,1027382,1027600,-,219,protein_coding,- && sp|Q8TGN7|YG270_YEAST Putative uncharacterized protein YGR270C-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR270C-A PE=5 SV=1 && -,-
YGR296C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR296C-A,VII,1088870,1089445,-,576,protein_coding,- && sp|Q7M4S9|YB113_YEAST Uncharacterized protein YBL113C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBL113C PE=4 SV=1 && -,-
YGR296C-B,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YGR296C-B,VII,1089746,1090228,-,483,protein_coding,- && sp|Q08995|YP204_YEAST Y' element ATP-dependent helicase YPR204W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPR204W PE=2 SV=1 && -,-
YLL067W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLL067W-A,XII,843,1325,+,483,protein_coding,- && sp|P38900|YH19_YEAST Putative uncharacterized protein YHR219W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR219W PE=4 SV=1 && -,-
YLL066W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLL066W-A,XII,6486,6968,+,483,protein_coding,- && sp|P38900|YH19_YEAST Putative uncharacterized protein YHR219W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR219W PE=4 SV=1 && -,-
YLL019W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLL019W-A,XII,106908,107000,+,93,protein_coding,- && sp|Q8TGM8|YL019_YEAST Putative uncharacterized protein YLL019W-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLL019W-A PE=5 SV=1 && -,-
tD(GUC)L1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,tD(GUC)L1,XII,427132,427203,+,72,tRNA,- && - && -,-
RDN25-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RDN25-1,XII,451786,455181,-,3396,rRNA,- && sp|Q8TGM6|TAR1_YEAST Protein TAR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAR1 PE=2 SV=1 && -,-
YLR154W-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLR154W-A,XII,452438,452623,+,186,protein_coding,- && sp|Q8TGM7|ART2_YEAST Putative uncharacterized protein ART2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ART2 PE=5 SV=1 && -,-
YLR154W-B,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLR154W-B,XII,454392,454556,+,165,protein_coding,- && sp|P0C5P9|YL54B_YEAST Putative uncharacterized protein YLR154W-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR154W-B PE=5 SV=1 && -,-
YLR154W-C,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,TAR1,XII,454696,455070,+,375,protein_coding,- && sp|Q8TGM6|TAR1_YEAST Protein TAR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAR1 PE=2 SV=1 && -,-
RDN58-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RDN58-1,XII,455414,455571,-,158,rRNA,- && sp|Q8TGM5|ART3_YEAST Putative uncharacterized protein ART3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ART3 PE=5 SV=1 && -,-
RDN18-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RDN18-1,XII,455933,457732,-,1800,rRNA,- && sp|P0C5Q0|YL54F_YEAST Putative uncharacterized protein YLR154W-F OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR154W-F PE=5 SV=1 && -,-
RDN25-2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RDN25-2,XII,460923,464318,-,3396,rRNA,- && sp|Q8TGM6|TAR1_YEAST Protein TAR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAR1 PE=2 SV=1 && -,-
YLR154C-G,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLR154C-G,XII,462522,462671,-,150,protein_coding,- && sp|Q3E813|YL154_YEAST Uncharacterized protein YLR154C-G OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR154C-G PE=2 SV=1 && -,-
RDN58-2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RDN58-2,XII,464551,464708,-,158,rRNA,- && sp|Q8TGM5|ART3_YEAST Putative uncharacterized protein ART3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ART3 PE=5 SV=1 && -,-
RDN18-2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RDN18-2,XII,465070,466869,-,1800,rRNA,- && sp|P0C5Q0|YL54F_YEAST Putative uncharacterized protein YLR154W-F OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR154W-F PE=5 SV=1 && -,-
YLR154C-H,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLR154C-H,XII,468827,468958,-,132,protein_coding,- && sp|P0CY04|YL157_YEAST Uncharacterized protein YLR157C-C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR157C-C PE=4 SV=1 && -,-
YLR156W,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLR156W,XII,472113,472457,+,345,protein_coding,- && sp|P0CE96|YL156_YEAST Putative uncharacterized protein YLR156W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR156W PE=4 SV=1 && -,-
RDN5-3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RDN5-3,XII,472465,472583,+,119,rRNA,- && sp|P0CY04|YL157_YEAST Uncharacterized protein YLR157C-C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR157C-C PE=4 SV=1 && -,-
YLR156C-A,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLR156C-A,XII,472479,472610,-,132,protein_coding,- && sp|P0CY04|YL157_YEAST Uncharacterized protein YLR157C-C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR157C-C PE=4 SV=1 && -,-
YLR157W-D,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,YLR157W-D,XII,475764,475976,+,213,protein_coding,- && sp|P0CE96|YL156_YEAST Putative uncharacterized protein YLR156W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR156W PE=4 SV=1 && -,-
