gene_id,length,log_length,n_term_hydrophobic,n_term_positive,n_term_aliphatic
YNL181W,407,2.60959440922522,0.44,0.14,0.3
YNL176C,636,2.803457115648414,0.3,0.04,0.2
YNL173C,366,2.5634810853944106,0.52,0.08,0.22
YNL164C,351,2.5453071164658243,0.4,0.06,0.26
YNL156C,299,2.4756711883244296,0.3,0.14,0.22
YNL133C,173,2.2380461031287955,0.26,0.22,0.2
YNL125C,673,2.828015064223977,0.36,0.06,0.22
YNL056W,197,2.294466226161593,0.44,0.16,0.26
YNL042W,396,2.597695185925512,0.36,0.1,0.2
YNL038W,229,2.359835482339888,0.34,0.24,0.22
YNL029C,522,2.717670503002262,0.56,0.06,0.42
YNL024C,246,2.3909351071033793,0.38,0.12,0.24
YML052W,302,2.4800069429571505,0.58,0.08,0.44
YMR316W,336,2.526339277389844,0.38,0.22,0.24
YDR525W-A,79,1.8976270912904414,0.74,0.12,0.44
YER056C-A,121,2.0827853703164503,0.34,0.28,0.24
YER093C-A,137,2.1367205671564067,0.48,0.24,0.34
YMR182C,211,2.3242824552976926,0.26,0.32,0.12
YKL087C,224,2.3502480183341627,0.3,0.14,0.16
YPR005C,294,2.4683473304121573,0.34,0.12,0.22
YPL013C,121,2.0827853703164503,0.5,0.18,0.36
YER058W,107,2.0293837776852097,0.42,0.2,0.34
YJR034W,108,2.03342375548695,0.44,0.14,0.3
YPL105C,849,2.928907690243953,0.48,0.06,0.34
YPL098C,113,2.05307844348342,0.48,0.04,0.2
YPL109C,657,2.8175653695597807,0.4,0.2,0.18
YPL130W,223,2.3483048630481607,0.44,0.06,0.36
YPL041C,207,2.315970345456918,0.44,0.1,0.18
YMR097C,367,2.5646660642520893,0.42,0.22,0.22
YMR098C,612,2.7867514221455614,0.42,0.22,0.24
YMR285C,515,2.711807229041191,0.3,0.28,0.24
YMR289W,374,2.5728716022004803,0.4,0.1,0.2
YDR492W,316,2.499687082618404,0.34,0.18,0.24
YDL001W,430,2.6334684555795866,0.28,0.18,0.18
YDR210W,75,1.8750612633917,0.24,0.0,0.04
YDR210W-A,438,2.6414741105040997,0.34,0.12,0.22
YMR266W,953,2.979092900638326,0.38,0.08,0.3
YMR269W,211,2.3242824552976926,0.32,0.22,0.2
YMR211W,475,2.676693609624867,0.38,0.12,0.3
YMR002W,156,2.1931245983544616,0.38,0.16,0.2
YMR003W,198,2.296665190261531,0.46,0.16,0.34
YML038C,442,2.645422269349092,0.54,0.08,0.3
YDR248C,193,2.285557309007774,0.4,0.18,0.28
YMR156C,238,2.376576957056512,0.48,0.18,0.26
YMR157C,255,2.406540180433955,0.4,0.22,0.26
YMR158W,155,2.1903316981702914,0.42,0.12,0.34
YDR098C-A,440,2.6434526764861874,0.3,0.14,0.24
YMR123W,122,2.0863598306747484,0.6,0.06,0.4
YDR131C,556,2.7450747915820575,0.44,0.12,0.26
YDR170W-A,440,2.6434526764861874,0.3,0.1,0.22
YDR184C,294,2.4683473304121573,0.3,0.12,0.24
YDR186C,877,2.9429995933660407,0.4,0.08,0.3
YDR438W,370,2.568201724066995,0.56,0.06,0.42
YML101C,117,2.0681858617461617,0.48,0.12,0.3
YMR040W,160,2.204119982655925,0.6,0.14,0.42
YMR046C,440,2.6434526764861874,0.28,0.1,0.22
YMR126C,342,2.534026106056135,0.56,0.08,0.4
YML011C,177,2.247973266361807,0.4,0.12,0.24
YML006C,774,2.8887409606828927,0.36,0.12,0.24
YMR088C,562,2.749736315569061,0.54,0.06,0.28
YMR195W,127,2.103803720955957,0.36,0.06,0.2
YDR031W,121,2.0827853703164503,0.36,0.14,0.26
YDR520C,772,2.8876173003357364,0.36,0.16,0.24
YDR527W,439,2.6424645202421213,0.28,0.14,0.18
YDR528W,423,2.6263403673750423,0.48,0.18,0.18
YML087C,312,2.494154594018443,0.52,0.04,0.32
YDR115W,105,2.0211892990699383,0.5,0.1,0.24
YDR119W,768,2.885361220031512,0.3,0.34,0.24
YDR125C,453,2.656098202012832,0.38,0.3,0.24
YML045W-A,440,2.6434526764861874,0.3,0.12,0.24
YMR063W,239,2.3783979009481375,0.58,0.1,0.38
YMR071C,167,2.2227164711475833,0.54,0.08,0.38
YMR251W,366,2.5634810853944106,0.44,0.18,0.24
YMR310C,317,2.5010592622177517,0.34,0.22,0.24
YDR219C,465,2.667452952889954,0.48,0.1,0.32
YMR222C,223,2.3483048630481607,0.44,0.14,0.24
YDR282C,414,2.617000341120899,0.34,0.2,0.22
YDL189W,457,2.6599162000698504,0.44,0.08,0.26
YEL059C-A,74,1.8692317197309762,0.42,0.14,0.26
YLR281C,155,2.1903316981702914,0.42,0.22,0.22
YLR283W,314,2.496929648073215,0.4,0.22,0.26
YLR297W,129,2.110589710299249,0.36,0.14,0.28
YLR301W,244,2.3873898263387296,0.48,0.14,0.24
YLR227C,493,2.69284691927723,0.44,0.2,0.32
YLR390W,112,2.0492180226701815,0.38,0.2,0.28
YPR114W,315,2.4983105537896004,0.6,0.1,0.4
YPR115W,1083,3.0346284566253203,0.28,0.12,0.12
YPR117W,2489,3.3960248966085933,0.6,0.14,0.38
YLR341W,477,2.678518379040114,0.38,0.12,0.16
YLR327C,86,1.9344984512435677,0.24,0.22,0.08
YLR443W,448,2.651278013998144,0.56,0.1,0.4
YPR169W,492,2.6919651027673606,0.52,0.14,0.38
YPR157W,467,2.6693168805661123,0.62,0.16,0.4
YPR158W,252,2.401400540781544,0.46,0.18,0.28
YLR356W,197,2.294466226161593,0.48,0.04,0.42
YPR121W,572,2.7573960287930244,0.54,0.04,0.32
YPR127W,345,2.537819095073274,0.42,0.18,0.28
YPR153W,140,2.146128035678238,0.46,0.08,0.22
YLR251W,197,2.294466226161593,0.42,0.18,0.3
YDR302W,219,2.3404441148401185,0.3,0.3,0.16
YDR307W,662,2.8208579894397,0.46,0.16,0.3
YLR436C,1274,3.1051694279993316,0.4,0.08,0.28
YLR411W,241,2.3820170425748683,0.36,0.14,0.2
YLR412W,274,2.437750562820388,0.42,0.22,0.28
YLR413W,675,2.829303772831025,0.52,0.06,0.42
YLR419W,1435,3.156851901070011,0.24,0.28,0.14
YPR085C,443,2.6464037262230695,0.44,0.16,0.34
YDL027C,420,2.6232492903979003,0.52,0.12,0.3
YDL048C,490,2.690196080028514,0.46,0.12,0.22
YDL053C,185,2.2671717284030137,0.4,0.08,0.26
YDL054C,486,2.6866362692622934,0.5,0.14,0.4
YDL072C,203,2.307496037913213,0.64,0.1,0.44
YDL123W,140,2.146128035678238,0.6,0.02,0.4
YDL223C,1046,3.0195316845312554,0.18,0.12,0.04
YDL224C,649,2.812244696800369,0.4,0.1,0.24
YDL231C,1125,3.0511525224473814,0.32,0.16,0.18
YDL233W,458,2.660865478003869,0.54,0.0,0.18
YDL248W,383,2.583198773968623,0.4,0.16,0.24
YLL005C,868,2.938519725176492,0.46,0.14,0.28
YLR003C,291,2.4638929889859074,0.34,0.12,0.22
YLR004C,523,2.718501688867274,0.34,0.12,0.26
YLR023C,543,2.734799829588847,0.3,0.18,0.16
YLR037C,124,2.093421685162235,0.58,0.08,0.52
YLR040C,224,2.3502480183341627,0.56,0.08,0.4
YLR042C,161,2.2068258760318495,0.52,0.04,0.4
YOL028C,245,2.3891660843645326,0.38,0.18,0.2
YOL032W,246,2.3909351071033793,0.52,0.1,0.36
YOL053W,395,2.59659709562646,0.32,0.32,0.16
YOL057W,711,2.851869600729766,0.42,0.2,0.22
YOL065C,384,2.584331224367531,0.42,0.1,0.28
YOL075C,1294,3.111934276332682,0.4,0.12,0.3
YOL119C,501,2.699837725867246,0.38,0.14,0.24
YOL137W,497,2.696356388733332,0.3,0.12,0.18
YOR044W,157,2.1958996524092336,0.66,0.04,0.52
YOR052C,150,2.1760912590556813,0.34,0.2,0.24
YOR242C,371,2.569373909615046,0.22,0.22,0.1
YOR256C,809,2.9079485216122722,0.32,0.08,0.16
YOR264W,430,2.6334684555795866,0.42,0.16,0.26
YOR298W,479,2.680335513414563,0.52,0.08,0.28
YOR306C,521,2.7168377232995247,0.32,0.06,0.22
YOR354C,692,2.840106094456758,0.26,0.2,0.22
YOR380W,546,2.7371926427047373,0.32,0.26,0.2
YOR383C,204,2.3096301674258988,0.44,0.08,0.36
YPL176C,783,2.8937617620579434,0.38,0.02,0.18
YPL186C,304,2.482873583608754,0.42,0.12,0.2
YPL193W,381,2.5809249756756194,0.24,0.16,0.12
YPL201C,461,2.663700925389648,0.3,0.12,0.16
YPL225W,146,2.164352855784437,0.42,0.1,0.3
YLR082C,392,2.593286067020457,0.26,0.2,0.12
YDR030C,506,2.7041505168397992,0.34,0.14,0.16
YPL148C,173,2.2380461031287955,0.44,0.2,0.28
YOR283W,230,2.361727836017593,0.28,0.18,0.2
YOR104W,282,2.450249108319361,0.46,0.14,0.3
YGR027W-A,440,2.6434526764861874,0.26,0.16,0.22
YPL005W,606,2.782472624166286,0.44,0.18,0.32
YOR118W,567,2.7535830588929064,0.28,0.12,0.18
YOL097C,432,2.635483746814912,0.3,0.1,0.24
YDR033W,320,2.505149978319906,0.44,0.1,0.24
YER060W-A,530,2.724275869600789,0.4,0.12,0.3
YLR363C,218,2.338456493604605,0.42,0.06,0.26
YPR022C,1133,3.0542299098633974,0.26,0.26,0.12
YLR064W,273,2.436162647040756,0.5,0.16,0.22
YPR013C,317,2.5010592622177517,0.28,0.12,0.18
YLR050C,161,2.2068258760318495,0.54,0.16,0.38
YDR065W,365,2.5622928644564746,0.38,0.22,0.26
YLR054C,724,2.859738566197147,0.46,0.06,0.34
YPR068C,470,2.6720978579357175,0.44,0.08,0.32
YBR012W-A,440,2.6434526764861874,0.3,0.14,0.24
YPR042C,1075,3.031408464251624,0.34,0.16,0.24
YOL107W,342,2.534026106056135,0.44,0.12,0.3
YLR068W,151,2.1789769472931693,0.26,0.32,0.2
YPR011C,326,2.513217600067939,0.54,0.1,0.42
YOL084W,991,2.9960736544852753,0.52,0.12,0.38
YBL100W-A,438,2.6414741105040997,0.34,0.12,0.24
YBL005W-A,440,2.6434526764861874,0.3,0.1,0.22
YOR214C,236,2.3729120029701067,0.46,0.04,0.24
YLR126C,251,2.399673721481038,0.44,0.12,0.3
YLR063W,365,2.5622928644564746,0.46,0.16,0.24
YOR343W-A,438,2.6414741105040997,0.36,0.12,0.22
YOR021C,213,2.3283796034387376,0.42,0.1,0.3
YOR172W,786,2.895422546039408,0.26,0.32,0.14
YPR061C,301,2.4785664955938436,0.42,0.22,0.24
YPR155C,616,2.7895807121644256,0.34,0.14,0.28
YNL284C-A,440,2.6434526764861874,0.3,0.14,0.24
YDR034C-C,438,2.6414741105040997,0.36,0.08,0.24
YLR091W,293,2.4668676203541096,0.48,0.12,0.38
YDL199C,687,2.8369567370595505,0.36,0.18,0.22
YOR161C,539,2.7315887651867388,0.36,0.12,0.12
YDL206W,762,2.8819549713396007,0.52,0.08,0.4
YLR130C,422,2.625312450961674,0.48,0.08,0.4
YOR192C-A,438,2.6414741105040997,0.36,0.08,0.22
YDR210C-C,440,2.6434526764861874,0.3,0.14,0.24
YDR067C,224,2.3502480183341627,0.48,0.1,0.28
YNL054W-A,440,2.6434526764861874,0.3,0.14,0.24
YPR004C,344,2.53655844257153,0.48,0.16,0.38
YGR038C-A,440,2.6434526764861874,0.28,0.16,0.24
YDL012C,107,2.0293837776852097,0.26,0.06,0.1
YLR114C,764,2.88309335857569,0.48,0.1,0.26
YDR257C,494,2.693726948923647,0.36,0.16,0.26
YDL173W,295,2.469822015978163,0.36,0.16,0.2
YDL133W,437,2.640481436970422,0.26,0.08,0.24
YPL079W,160,2.204119982655925,0.3,0.28,0.2
YDL082W,199,2.298853076409707,0.44,0.34,0.3
YDR374W-A,89,1.9493900066449128,0.34,0.1,0.3
YCL058W-A,113,2.05307844348342,0.26,0.32,0.2
YDR381C-A,114,2.0569048513364727,0.46,0.16,0.36
YPR036W-A,67,1.8260748027008264,0.54,0.04,0.4
YLR262C-A,64,1.806179973983887,0.36,0.26,0.22
YOR020W-A,90,1.954242509439325,0.44,0.14,0.32
YJL127C-B,52,1.7160033436347992,0.5,0.1,0.32
YPR158C-C,440,2.6434526764861874,0.28,0.12,0.22
YML058W-A,68,1.8325089127062364,0.42,0.12,0.24
YDR034W-B,51,1.7075701760979363,0.34,0.16,0.18
YNL024C-A,72,1.8573324964312685,0.52,0.14,0.36
YLR154W-C,124,2.093421685162235,0.38,0.14,0.08
YGR031C-A,163,2.2121876044039577,0.38,0.16,0.3
YOL103W-A,440,2.6434526764861874,0.28,0.12,0.22
YOR092W,613,2.787460474518415,0.54,0.1,0.44
YDR261W-A,438,2.6414741105040997,0.38,0.12,0.26
YPL159C,253,2.403120521175818,0.44,0.16,0.26
YPR010C-A,72,1.8573324964312685,0.44,0.14,0.32
YAR023C,179,2.2528530309798933,0.66,0.04,0.44
YAL065C,128,2.1072099696478683,0.28,0.06,0.24
YAL064W-B,126,2.100370545117563,0.5,0.06,0.44
YHR021W-A,151,2.1789769472931693,0.6,0.14,0.32
YPR099C,118,2.0718820073061255,0.46,0.06,0.2
YPR089W,888,2.948412965778601,0.38,0.16,0.26
YBR085C-A,85,1.9294189257142929,0.3,0.12,0.2
Q0255,472,2.673941998634088,0.42,0.1,0.26
YPR134W,268,2.428134794028789,0.46,0.12,0.3
YDR034C-A,58,1.7634279935629373,0.44,0.04,0.32
YER039C-A,72,1.8573324964312685,0.46,0.1,0.28
YLL053C,152,2.1818435879447726,0.58,0.06,0.36
YOL162W,215,2.3324384599156054,0.64,0.04,0.48
YOL163W,169,2.2278867046136734,0.48,0.06,0.28
YBR302C,379,2.578639209968072,0.4,0.16,0.24
YAR066W,203,2.307496037913213,0.44,0.06,0.36
YHR214W,203,2.307496037913213,0.44,0.06,0.36
YFL068W,160,2.204119982655925,0.5,0.18,0.28
YCR096C,119,2.0755469613925306,0.28,0.2,0.18
YKL093W,339,2.530199698203082,0.32,0.1,0.16
YCR054C,563,2.7505083948513462,0.42,0.08,0.18
YCL002C,263,2.419955748489758,0.52,0.1,0.44
YCR104W,124,2.093421685162235,0.58,0.08,0.52
YCR061W,631,2.8000293592441343,0.46,0.04,0.26
YNL074C,452,2.655138434811382,0.32,0.08,0.16
YGR049W,187,2.271841606536499,0.5,0.06,0.44
YEL049W,120,2.0791812460476247,0.52,0.08,0.5
YEL033W,139,2.143014800254095,0.6,0.16,0.26
YHR017W,385,2.5854607295085006,0.38,0.14,0.3
YBL059W,193,2.285557309007774,0.44,0.22,0.26
YKL107W,309,2.4899584794248346,0.42,0.18,0.28
YKL222C,705,2.848189116991399,0.22,0.38,0.12
YKL219W,407,2.60959440922522,0.4,0.2,0.28
YKL162C,402,2.60422605308447,0.4,0.2,0.26
YKL133C,463,2.6655809910179533,0.34,0.28,0.16
YKL071W,256,2.4082399653118496,0.38,0.12,0.28
YKL023W,277,2.4424797690644486,0.24,0.12,0.18
YKR018C,725,2.8603380065709936,0.42,0.14,0.28
YKR045C,183,2.2624510897304293,0.26,0.26,0.18
YKR070W,352,2.546542663478131,0.5,0.2,0.34
YKR074W,155,2.1903316981702914,0.38,0.2,0.24
YCR041W,110,2.041392685158225,0.6,0.16,0.4
YGR147C,288,2.459392487759231,0.54,0.2,0.3
YBR063C,404,2.606381365110605,0.4,0.1,0.24
YBR284W,797,2.9014583213961123,0.36,0.04,0.24
YBR301W,120,2.0791812460476247,0.52,0.08,0.5
YBL048W,103,2.012837224705172,0.7,0.04,0.46
YBR047W,175,2.2430380486862944,0.46,0.24,0.32
YBR090C,122,2.0863598306747484,0.56,0.12,0.24
YBR138C,524,2.7193312869837265,0.32,0.06,0.26
YBR168W,413,2.615950051656401,0.42,0.2,0.26
YBR220C,560,2.7481880270062002,0.54,0.14,0.36
YBR287W,427,2.630427875025024,0.6,0.06,0.46
YHR033W,423,2.6263403673750423,0.44,0.16,0.36
YHL050C,697,2.8432327780980096,0.58,0.06,0.4
YHL048W,381,2.5809249756756194,0.4,0.16,0.24
YHL043W,170,2.230448921378274,0.36,0.16,0.22
YHL026C,315,2.4983105537896004,0.58,0.06,0.36
YHR045W,560,2.7481880270062002,0.56,0.06,0.44
YHR126C,159,2.2013971243204513,0.38,0.06,0.3
YHR131C,850,2.929418925714293,0.36,0.1,0.24
YHR180W,163,2.2121876044039577,0.58,0.04,0.34
YJL206C,758,2.8796692056320534,0.36,0.28,0.26
YJL193W,402,2.60422605308447,0.54,0.08,0.36
YAR029W,74,1.8692317197309762,0.32,0.14,0.14
YAL049C,246,2.3909351071033793,0.34,0.14,0.22
YEL072W,231,2.3636119798921444,0.42,0.14,0.32
YEL025C,1188,3.074816440645175,0.32,0.16,0.22
YER004W,231,2.3636119798921444,0.52,0.12,0.38
YER080W,627,2.7972675408307164,0.4,0.22,0.32
YER084W,128,2.1072099696478683,0.48,0.2,0.22
YER181C,107,2.0293837776852097,0.62,0.08,0.54
YER182W,244,2.3873898263387296,0.46,0.18,0.24
YNL212W,782,2.893206753059848,0.42,0.16,0.28
YNL208W,199,2.298853076409707,0.22,0.04,0.12
YNL195C,261,2.416640507338281,0.3,0.16,0.22
YMR132C,208,2.3180633349627615,0.36,0.14,0.18
YGR269W,108,2.03342375548695,0.4,0.12,0.24
YJL066C,252,2.401400540781544,0.42,0.12,0.2
YIL127C,206,2.3138672203691533,0.36,0.1,0.3
YIL117C,318,2.5024271199844326,0.32,0.06,0.26
YIL092W,633,2.801403710017355,0.28,0.2,0.16
YIL089W,205,2.311753861055754,0.52,0.16,0.34
YIL087C,157,2.1958996524092336,0.56,0.12,0.38
YIL077C,320,2.505149978319906,0.34,0.18,0.16
YIL067C,678,2.8312296938670634,0.3,0.06,0.16
YIL054W,105,2.0211892990699383,0.58,0.16,0.32
YIL037C,656,2.8169038393756605,0.62,0.1,0.36
YJL217W,198,2.296665190261531,0.3,0.14,0.14
YOR077W,232,2.3654879848909,0.22,0.24,0.14
YNL320W,284,2.4533183400470375,0.46,0.14,0.32
YJL108C,383,2.583198773968623,0.38,0.16,0.32
YFL067W,175,2.2430380486862944,0.42,0.02,0.34
YFL062W,379,2.578639209968072,0.4,0.16,0.24
YFL051C,160,2.204119982655925,0.46,0.06,0.32
YFL020C,122,2.0863598306747484,0.54,0.08,0.52
YFR006W,535,2.7283537820212285,0.38,0.2,0.22
YFR012W,202,2.305351369446624,0.52,0.04,0.34
YFR020W,232,2.3654879848909,0.46,0.06,0.28
YFR045W,309,2.4899584794248346,0.46,0.06,0.3
YJL163C,555,2.7442929831226763,0.3,0.02,0.24
YJL161W,180,2.255272505103306,0.36,0.12,0.24
YJL142C,130,2.113943352306837,0.56,0.12,0.44
YJL132W,750,2.8750612633917,0.5,0.08,0.38
YJL077C,131,2.1172712956557644,0.42,0.18,0.3
YJL016W,561,2.7489628612561616,0.46,0.14,0.28
YJR015W,510,2.7075701760979363,0.32,0.06,0.22
YJR085C,105,2.0211892990699383,0.44,0.1,0.32
YJR098C,656,2.8169038393756605,0.3,0.06,0.18
YJR106W,725,2.8603380065709936,0.64,0.1,0.44
YJR124C,448,2.651278013998144,0.54,0.12,0.38
YJR146W,117,2.0681858617461617,0.44,0.18,0.26
YJR154W,346,2.5390760987927767,0.3,0.16,0.18
YGR236C,95,1.9777236052888478,0.48,0.16,0.34
YGR249W,456,2.6589648426644352,0.48,0.16,0.24
YGL263W,380,2.57978359661681,0.42,0.1,0.18
YGL230C,147,2.167317334748176,0.34,0.14,0.22
YGL226W,123,2.089905111439398,0.44,0.2,0.26
YGL221C,288,2.459392487759231,0.38,0.14,0.3
YGL204C,101,2.0043213737826426,0.52,0.12,0.36
YGL146C,311,2.4927603890268375,0.5,0.18,0.34
YGL140C,1219,3.0860037056183818,0.48,0.2,0.34
YGL114W,725,2.8603380065709936,0.48,0.08,0.32
YGL057C,287,2.4578818967339924,0.58,0.22,0.4
YGR016W,190,2.278753600952829,0.3,0.14,0.22
YGR021W,290,2.462397997898956,0.3,0.26,0.24
YGR026W,278,2.444044795918076,0.48,0.26,0.34
YGR151C,111,2.0453229787866576,0.36,0.22,0.3
YGR168C,376,2.575187844927661,0.42,0.28,0.36
YGR294W,120,2.0791812460476247,0.52,0.08,0.5
YGR295C,381,2.5809249756756194,0.38,0.16,0.24
YLR461W,120,2.0791812460476247,0.52,0.08,0.5
YNL237W,459,2.6618126855372615,0.44,0.1,0.24
YNR059W,580,2.7634279935629373,0.46,0.22,0.32
YNR061C,219,2.3404441148401185,0.52,0.12,0.44
YNR062C,327,2.514547752660286,0.56,0.12,0.42
YNR063W,607,2.7831886910752575,0.26,0.3,0.2
YNL336W,381,2.5809249756756194,0.4,0.16,0.24
YNL211C,86,1.9344984512435677,0.4,0.18,0.18
YNL146W,100,2.0,0.5,0.2,0.3
YNL143C,130,2.113943352306837,0.36,0.18,0.24
YNL115C,644,2.808885867359812,0.36,0.12,0.24
YNL095C,642,2.807535028068853,0.62,0.1,0.5
YNL058C,316,2.499687082618404,0.4,0.12,0.28
YNL046W,172,2.2355284469075487,0.28,0.3,0.2
YNL033W,284,2.4533183400470375,0.46,0.06,0.36
YNL019C,284,2.4533183400470375,0.46,0.06,0.36
YLR152C,576,2.7604224834232123,0.6,0.08,0.46
YGR016C-A,35,1.5440680443502757,0.6857142857142857,0.02857142857142857,0.5428571428571428
YKR005C,525,2.720159303405957,0.5,0.04,0.38
YPL067C,198,2.296665190261531,0.26,0.26,0.18
YPL056C,101,2.0043213737826426,0.58,0.12,0.38
YJL205C,53,1.7242758696007892,0.46,0.2,0.28
YPL071C,156,2.1931245983544616,0.32,0.26,0.2
YPL108W,168,2.225309281725863,0.3,0.24,0.2
YPL107W,248,2.3944516808262164,0.34,0.14,0.18
YDR540C,179,2.2528530309798933,0.2,0.2,0.14
YML131W,365,2.5622928644564746,0.48,0.12,0.28
YDR090C,310,2.4913616938342726,0.58,0.08,0.38
YMR184W,198,2.296665190261531,0.34,0.18,0.18
YMR279C,540,2.7323937598229686,0.3,0.16,0.24
YDR476C,224,2.3502480183341627,0.44,0.14,0.34
YMR209C,457,2.6599162000698504,0.54,0.14,0.44
YML018C,393,2.5943925503754266,0.54,0.1,0.34
YDR239C,787,2.8959747323590648,0.26,0.24,0.1
YMR155W,547,2.737987326333431,0.4,0.18,0.24
YDR132C,495,2.694605198933569,0.42,0.1,0.24
YMR244W,355,2.550228353055094,0.44,0.12,0.3
YDR444W,687,2.8369567370595505,0.32,0.22,0.24
YDR387C,555,2.7442929831226763,0.38,0.02,0.3
YMR090W,227,2.3560258571931225,0.46,0.12,0.34
YDR504C,127,2.103803720955957,0.68,0.06,0.4
YDR514C,483,2.683947130751512,0.34,0.26,0.26
YML096W,525,2.720159303405957,0.38,0.06,0.24
YMR066W,898,2.9532763366673045,0.44,0.18,0.3
YMR253C,414,2.617000341120899,0.34,0.14,0.18
YDR222W,415,2.618048096712093,0.32,0.16,0.2
YMR221C,504,2.7024305364455254,0.5,0.1,0.36
YDR338C,695,2.8419848045901137,0.42,0.24,0.26
YDR275W,235,2.3710678622717363,0.46,0.18,0.32
YDR281C,104,2.0170333392987803,0.32,0.12,0.26
YLR219W,728,2.862131379313037,0.36,0.16,0.24
YLR278C,1341,3.127428777851599,0.26,0.32,0.22
YLR287C,355,2.550228353055094,0.32,0.16,0.22
YLR375W,343,2.5352941200427703,0.42,0.08,0.26
YLR225C,407,2.60959440922522,0.34,0.28,0.2
YLR407W,228,2.357934847000454,0.24,0.22,0.18
YPR098C,161,2.2068258760318495,0.5,0.1,0.3
YLR346C,101,2.0043213737826426,0.42,0.1,0.3
YLR257W,321,2.5065050324048723,0.3,0.06,0.2
YLR271W,274,2.437750562820388,0.24,0.28,0.1
YLR326W,240,2.380211241711606,0.28,0.2,0.14
YLR456W,204,2.3096301674258988,0.42,0.18,0.3
YLR162W,118,2.0718820073061255,0.54,0.12,0.34
YLR173W,608,2.783903579272735,0.36,0.14,0.26
YLR177W,628,2.797959643737196,0.34,0.1,0.22
YPR148C,435,2.6384892569546374,0.38,0.1,0.3
YPR151C,206,2.3138672203691533,0.36,0.28,0.3
YPR196W,470,2.6720978579357175,0.24,0.3,0.16
YPR172W,200,2.3010299956639813,0.48,0.12,0.34
YHR007C-A,71,1.8512583487190752,0.4,0.3,0.22
YDL129W,291,2.4638929889859074,0.32,0.18,0.22
YDL144C,356,2.5514499979728753,0.42,0.14,0.38
YDL218W,317,2.5010592622177517,0.48,0.14,0.36
YLL030C,113,2.05307844348342,0.52,0.14,0.26
YLL032C,825,2.916453948549925,0.48,0.16,0.3
YLR001C,862,2.9355072658247128,0.56,0.02,0.34
YLR036C,203,2.307496037913213,0.46,0.08,0.34
YLR077W,583,2.765668554759014,0.4,0.22,0.24
YOL042W,363,2.5599066250361124,0.44,0.14,0.24
YOL159C,171,2.232996110392154,0.5,0.0,0.28
YOL161C,120,2.0791812460476247,0.52,0.08,0.5
YOR068C,114,2.0569048513364727,0.58,0.06,0.42
YOR183W,129,2.110589710299249,0.3,0.32,0.18
YOR235W,104,2.0170333392987803,0.58,0.16,0.2
YOR238W,303,2.4814426285023052,0.42,0.12,0.26
YOR252W,178,2.250420002308894,0.34,0.36,0.26
YOR255W,278,2.444044795918076,0.36,0.34,0.16
YOR292C,309,2.4899584794248346,0.4,0.16,0.28
YOR296W,1289,3.110252917353403,0.42,0.04,0.36
YOR305W,242,2.383815365980431,0.42,0.16,0.32
YOR365C,703,2.846955325019824,0.58,0.08,0.4
YOR376W,122,2.0863598306747484,0.56,0.18,0.32
YOR385W,290,2.462397997898956,0.34,0.18,0.16
YOR387C,206,2.3138672203691533,0.46,0.06,0.3
YOR389W,624,2.795184589682424,0.48,0.14,0.34
YPL216W,1102,3.042181594515766,0.34,0.2,0.22
YPL223C,168,2.225309281725863,0.16,0.26,0.1
YPL257W,193,2.285557309007774,0.38,0.18,0.26
YPL264C,353,2.5477747053878224,0.42,0.1,0.3
YOR215C,185,2.2671717284030137,0.46,0.2,0.32
YPL162C,273,2.436162647040756,0.48,0.14,0.32
YOR220W,265,2.423245873936808,0.38,0.14,0.18
YPR027C,277,2.4424797690644486,0.56,0.06,0.4
YDR105C,473,2.6748611407378116,0.48,0.04,0.36
YDL211C,372,2.5705429398818973,0.36,0.04,0.3
YOR284W,243,2.385606273598312,0.34,0.18,0.24
YPR063C,140,2.146128035678238,0.52,0.12,0.32
YPL245W,454,2.6570558528571038,0.38,0.26,0.26
YOR342C,319,2.503790683057181,0.42,0.1,0.28
YLL054C,843,2.9258275746247424,0.32,0.24,0.2
YLR046C,270,2.4313637641589874,0.44,0.16,0.24
YDR061W,539,2.7315887651867388,0.48,0.18,0.26
YDL180W,547,2.737987326333431,0.54,0.1,0.36
YDR262W,272,2.4345689040341987,0.54,0.14,0.34
YPR071W,211,2.3242824552976926,0.56,0.12,0.28
YLR094C,502,2.7007037171450192,0.38,0.2,0.26
YOR131C,218,2.338456493604605,0.52,0.14,0.32
YDR070C,93,1.9684829485539352,0.4,0.22,0.22
YPL156C,284,2.4533183400470375,0.5,0.12,0.38
YPL247C,523,2.718501688867274,0.26,0.12,0.08
YKL065W-A,73,1.863322860120456,0.44,0.18,0.3
YKL023C-A,75,1.8750612633917,0.36,0.28,0.2
YIL102C-A,75,1.8750612633917,0.68,0.02,0.44
YCL048W-A,79,1.8976270912904414,0.5,0.02,0.38
YDR524C-B,66,1.8195439355418688,0.42,0.06,0.36
YLR363W-A,85,1.9294189257142929,0.34,0.42,0.24
YBL029C-A,94,1.9731278535996988,0.42,0.12,0.18
YOL159C-A,90,1.954242509439325,0.36,0.1,0.2
YJL133C-A,74,1.8692317197309762,0.46,0.12,0.34
YKL018C-A,99,1.99563519459755,0.5,0.1,0.3
YNL162W-A,72,1.8573324964312685,0.4,0.08,0.26
YMR194C-B,73,1.863322860120456,0.28,0.14,0.22
